Invoice Date,Amount,Product ID,Account Name
2017-02-22,257.86,0102,Fidelity National Information Services
2017-02-22,139.94,0102,Fidelity National Information Services
2017-02-22,12.48,0102,Agilent Technologies
2017-02-22,88.54,0102,Linde plc
2017-02-22,128.06,0102,Linde plc
2017-02-22,22.92,0103,Hasbro
2017-02-22,250.24,0102,Charter Communications
2017-02-22,1254.04,0103,Ralph Lauren Corporation
2017-02-22,30.55,0103,Kraft Heinz
2017-02-22,146.98,0014,Boston Properties
2017-02-22,637.5,0103,IBM
2017-02-22,55.85,0101,Qualcomm
2017-02-22,712.73,0103,Blackstone
2017-02-23,12.6,0101,Boston Scientific
2017-02-23,0.92,0101,Boston Scientific
2017-02-23,7.18,0101,Fidelity National Information Services
2017-02-23,78.3,0101,Agilent Technologies
2017-02-23,1.84,0101,Boston Scientific
2017-02-23,45.99,0013,Dow Inc.
2017-02-23,164.09,0016,Dow Inc.
2017-02-23,174.93,0101,American Water Works
2017-02-23,162.77,0101,Campbell Soup Company
2017-02-23,280.0,0101,Campbell Soup Company
2017-02-23,45.52,0016,Micron Technology
2017-02-23,77.35,0101,Royal Caribbean Group
2017-02-23,130.08,0101,Robert Half
2017-02-23,704.0,0016,Abbott
2017-02-23,150.4,0101,Corteva
2017-02-23,555.0,0103,IBM
2017-02-23,185.36,0016,Netflix
2017-02-23,95.62,0016,Netflix
2017-02-23,888.0,0013,W. W. Grainger
2017-02-23,1172.83,0013,Healthpeak
2017-02-23,1202.27,0014,Healthpeak
2017-02-23,783.96,0013,Healthpeak
2017-02-24,94.44,0102,Boston Scientific
2017-02-24,36.66,0102,Boston Scientific
2017-02-24,8.58,0102,Fidelity National Information Services
2017-02-24,18.84,0102,Fidelity National Information Services
2017-02-24,407.23,0102,Fidelity National Information Services
2017-02-24,144.69,0102,Agilent Technologies
2017-02-24,124.4,0102,Seagate Technology
2017-02-24,220.53,0102,Agilent Technologies
2017-02-24,63.5,0014,Boston Properties
2017-02-24,239.85,0011,IBM
2017-02-24,225.0,0011,IBM
2017-02-24,166.17,0102,Linde plc
2017-02-24,69.02,0102,Linde plc
2017-02-24,67.5,0011,IBM
2017-02-24,335.7,0011,IBM
2017-02-24,903.01,0103,Goldman Sachs
2017-02-24,156.15,0011,IBM
2017-02-24,44.55,0011,IBM
2017-02-27,22.3,0101,Fidelity National Information Services
2017-02-27,4.38,0101,Boston Scientific
2017-02-27,0.92,0101,Boston Scientific
2017-02-27,0.55,0101,Boston Scientific
2017-02-27,26.4,0101,Boston Scientific
2017-02-27,4.08,0101,Boston Scientific
2017-02-27,7.36,0101,Boston Scientific
2017-02-27,160.72,0101,Linde plc
2017-02-27,45.91,0101,Linde plc
2017-02-27,50.76,0016,Dow Inc.
2017-02-27,1545.86,0103,Ralph Lauren Corporation
2017-02-27,455.0,0101,Campbell Soup Company
2017-02-27,740.76,0103,Ralph Lauren Corporation
2017-02-27,617.88,0101,Robert Half
2017-02-27,117.0,0013,Willis Towers Watson
2017-02-28,61.0,0102,Boston Scientific
2017-02-28,261.69,0102,Boston Scientific
2017-02-28,25.3,0102,Boston Scientific
2017-02-28,192.55,0102,Fidelity National Information Services
2017-02-28,26.82,0102,Fidelity National Information Services
2017-02-28,2.23,0102,Fidelity National Information Services
2017-02-28,105.98,0102,Fidelity National Information Services
2017-02-28,174.14,0102,Fidelity National Information Services
2017-02-28,383.22,0102,Fidelity National Information Services
2017-02-28,1089.78,0103,Qualcomm
2017-02-28,217.71,0203,Qualcomm
2017-02-28,308.0,0103,Qualcomm
2017-02-28,61.6,0203,Qualcomm
2017-02-28,105.83,0102,Linde plc
2017-02-28,65.0,0102,Robert Half
2017-02-28,211.48,0103,Blackstone
2017-02-28,352.0,0103,Qualcomm
2017-02-28,70.0,0203,Qualcomm
2017-02-28,176.0,0103,Ralph Lauren Corporation
2017-02-28,530.16,0103,Ralph Lauren Corporation
2017-03-01,334.29,0102,Masco
2017-03-01,85.46,0102,Masco
2017-03-01,36.24,0102,Fidelity National Information Services
2017-03-01,129.88,0102,Fidelity National Information Services
2017-03-01,70.57,0102,Fidelity National Information Services
2017-03-01,21.32,0102,Agilent Technologies
2017-03-01,9.55,0103,Boston Scientific
2017-03-01,53.13,0102,Boston Scientific
2017-03-01,177.77,0102,Boston Scientific
2017-03-01,31.65,0102,Boston Scientific
2017-03-01,115.0,0102,Boston Scientific
2017-03-01,171.08,0102,Linde plc
2017-03-01,150.0,0103,IBM
2017-03-01,13.5,0103,IBM
2017-03-01,187.5,0103,IBM
2017-03-01,452.5,0103,IBM
2017-03-01,1013.08,0103,IBM
2017-03-01,917.87,0103,IBM
2017-03-01,750.78,0103,IBM
2017-03-01,1065.08,0103,IBM
2017-03-02,17.96,0101,Boston Scientific
2017-03-02,7.22,0101,Boston Scientific
2017-03-02,8.88,0101,Boston Scientific
2017-03-02,325.95,0101,American Water Works
2017-03-02,5.9,0101,American Water Works
2017-03-02,101.5,0101,Linde plc
2017-03-02,109.9,0016,Dow Inc.
2017-03-02,49.5,0011,IBM
2017-03-02,130.5,0011,IBM
2017-03-02,108.0,0011,IBM
2017-03-02,45.0,0011,IBM
2017-03-02,205.3,0101,CBRE Group
2017-03-02,498.1,0101,CBRE Group
2017-03-02,29.3,0101,CBRE Group
2017-03-02,196.56,0101,EPAM Systems
2017-03-02,155.34,0101,Campbell Soup Company
2017-03-02,782.94,0101,Federal Express
2017-03-02,201.15,0011,IBM
2017-03-03,200.34,0103,Boston Scientific
2017-03-03,93.04,0102,Boston Scientific
2017-03-03,9.42,0102,Boston Scientific
2017-03-03,65.11,0102,Fidelity National Information Services
2017-03-03,21.36,0102,Fidelity National Information Services
2017-03-03,14.14,0102,Fidelity National Information Services
2017-03-03,485.69,0102,Boston Scientific
2017-03-03,448.84,0103,Best Buy
2017-03-03,69.09,0102,Boston Scientific
2017-03-03,91.0,0102,Linde plc
2017-03-03,75.0,0103,Brown & Brown
2017-03-03,40.5,0102,Amgen
2017-03-03,65.0,0102,Robert Half
2017-03-03,13.2,0102,Agilent Technologies
2017-03-03,57.5,0103,IBM
2017-03-03,425.0,0103,IBM
2017-03-03,312.0,0103,IBM
2017-03-03,252.79,0102,Charter Communications
2017-03-03,388.08,0103,IBM
2017-03-03,41.73,0103,3M
2017-03-03,8.31,0203,3M
2017-03-06,603.0,0103,IBM
2017-03-06,156.0,0103,IBM
2017-03-06,189.0,0103,IBM
2017-03-06,169.5,0103,IBM
2017-03-06,2537.2,0103,Ralph Lauren Corporation
2017-03-06,600.0,0209,Willis Towers Watson
2017-03-06,3.59,0102,Fidelity National Information Services
2017-03-06,107.4,0102,Fidelity National Information Services
2017-03-06,83.31,0102,Fidelity National Information Services
2017-03-06,17.13,0102,Fidelity National Information Services
2017-03-06,224.93,0102,Fidelity National Information Services
2017-03-06,28.46,0102,Boston Scientific
2017-03-06,383.42,0102,Boston Scientific
2017-03-06,25.3,0102,Boston Scientific
2017-03-06,31.58,0102,Fidelity National Information Services
2017-03-06,38.71,0102,Fidelity National Information Services
2017-03-06,137.41,0102,Agilent Technologies
2017-03-06,102.89,0102,Linde plc
2017-03-06,21.75,0102,Baker Hughes
2017-03-07,9.77,0102,Boston Scientific
2017-03-07,7.15,0101,Fidelity National Information Services
2017-03-07,79.9,0102,Fidelity National Information Services
2017-03-07,226.9,0102,Fidelity National Information Services
2017-03-07,140.16,0102,Fidelity National Information Services
2017-03-07,64.37,0102,Fidelity National Information Services
2017-03-07,74.93,0102,Fidelity National Information Services
2017-03-07,34.83,0102,Fidelity National Information Services
2017-03-07,3.92,0102,Fidelity National Information Services
2017-03-07,118.68,0102,Agilent Technologies
2017-03-07,53.01,0102,Agilent Technologies
2017-03-07,143.0,0103,Best Buy
2017-03-07,9.0,0102,Amgen
2017-03-07,423.1,0102,Linde plc
2017-03-07,11.88,0103,CH Robinson
2017-03-07,2.37,0203,CH Robinson
2017-03-07,309.42,0103,Hasbro
2017-03-07,52.5,0103,IBM
2017-03-07,106.5,0103,IBM
2017-03-07,159.0,0103,IBM
2017-03-07,162.5,0103,IBM
2017-03-07,1063.2,0103,Qualcomm
2017-03-07,212.4,0203,Qualcomm
2017-03-07,198.0,0103,Qualcomm
2017-03-07,39.6,0203,Qualcomm
2017-03-07,58.8,0014,Yum! Brands
2017-03-08,39.48,0013,Dow Inc.
2017-03-08,323.07,0011,IBM
2017-03-08,249.98,0011,IBM
2017-03-08,360.0,0011,IBM
2017-03-09,455.28,0103,Ralph Lauren Corporation
2017-03-09,935.04,0013,Healthpeak
2017-03-09,1375.76,0013,Healthpeak
2017-03-09,21.56,0101,Boston Scientific
2017-03-09,19.8,0101,Boston Scientific
2017-03-09,19.07,0101,Boston Scientific
2017-03-09,3.67,0101,Boston Scientific
2017-03-09,14.34,0101,Fidelity National Information Services
2017-03-09,53.45,0101,Agilent Technologies
2017-03-09,120.3,0101,Linde plc
2017-03-09,65.04,0101,Robert Half
2017-03-09,515.56,0103,IBM
2017-03-09,425.56,0103,Blackstone
2017-03-09,4.56,0203,Blackstone
2017-03-09,452.7,0016,Dow Inc.
2017-03-09,226.01,0016,LyondellBasell
2017-03-09,242.88,0016,LyondellBasell
2017-03-09,31.26,0016,LyondellBasell
2017-03-09,433.66,0013,Kenvue
2017-03-09,119.36,0016,Kenvue
2017-03-09,58.6,0101,CBRE Group
2017-03-09,474.7,0101,CBRE Group
2017-03-09,263.7,0011,IBM
2017-03-09,1552.89,0103,Ralph Lauren Corporation
2017-03-09,126.0,0103,IBM
2017-03-10,114.48,0103,Boston Scientific
2017-03-10,221.07,0102,Fidelity National Information Services
2017-03-10,33.18,0102,Boston Scientific
2017-03-10,233.39,0102,Boston Scientific
2017-03-10,5.88,0102,Agilent Technologies
2017-03-10,89.32,0102,Robert Half
2017-03-10,310.59,0102,Linde plc
2017-03-10,450.0,0103,IBM
2017-03-10,228.59,0102,Masco
2017-03-10,265.0,0103,IBM
2017-03-10,79.5,0103,IBM
2017-03-10,162.0,0103,IBM
2017-03-10,42.0,0103,IBM
2017-03-10,75.0,0103,IBM
2017-03-10,9.54,0103,Hasbro
2017-03-10,854.7,0013,Healthpeak
2017-03-13,15.19,0102,Boston Scientific
2017-03-13,357.49,0102,Boston Scientific
2017-03-13,11.34,0102,Boston Scientific
2017-03-13,102.81,0102,Boston Scientific
2017-03-13,8.24,0102,Boston Scientific
2017-03-13,31.24,0102,Agilent Technologies
2017-03-13,14.68,0102,Agilent Technologies
2017-03-13,117.0,0102,Linde plc
2017-03-13,158.56,0102,Linde plc
2017-03-13,76.86,0014,Dow Inc.
2017-03-13,17.19,0209,Dow Inc.
2017-03-14,136.17,0102,Agilent Technologies
2017-03-14,37.4,0102,Agilent Technologies
2017-03-14,20.48,0102,Fidelity National Information Services
2017-03-14,22.96,0102,Fidelity National Information Services
2017-03-14,138.07,0102,Boston Scientific
2017-03-14,261.0,0102,Linde plc
2017-03-14,510.82,0102,Fidelity National Information Services
2017-03-14,28.64,0102,Fidelity National Information Services
2017-03-14,68.58,0102,Johnson Controls
2017-03-14,68.58,0102,Johnson Controls
2017-03-14,402.64,0103,Blackstone
2017-03-14,237.59,0013,Dow Inc.
2017-03-14,750.32,0013,Healthpeak
2017-03-14,355.5,0103,IBM
2017-03-15,26.1,0011,IBM
2017-03-15,360.0,0103,IBM
2017-03-15,375.0,0103,IBM
2017-03-15,234.9,0011,IBM
2017-03-15,88.0,0011,IBM
2017-03-15,245.7,0011,IBM
2017-03-15,806.89,0103,Best Buy
2017-03-16,2.59,0101,Boston Scientific
2017-03-16,4.03,0101,Boston Scientific
2017-03-16,89.25,0101,American Water Works
2017-03-16,272.16,0101,Digital Realty
2017-03-16,409.63,0016,Visa Inc.
2017-03-16,151.36,0016,LyondellBasell
2017-03-16,205.92,0016,LyondellBasell
2017-03-16,575.78,0016,Dow Inc.
2017-03-16,40.92,0209,Dow Inc.
2017-03-16,146.43,0101,Linde plc
2017-03-16,55.0,0101,Linde plc
2017-03-16,154.47,0101,Robert Half
2017-03-16,8.13,0101,Robert Half
2017-03-16,1560.0,0103,IBM
2017-03-16,1290.0,0103,IBM
2017-03-16,225.0,0011,IBM
2017-03-16,460.2,0014,Vici Properties
2017-03-16,274.95,0011,IBM
2017-03-16,294.0,0103,IBM
2017-03-17,31.4,0102,Boston Scientific
2017-03-17,3.78,0102,Boston Scientific
2017-03-17,84.08,0102,Boston Scientific
2017-03-17,5.12,0102,Fidelity National Information Services
2017-03-17,3.59,0102,Fidelity National Information Services
2017-03-17,194.88,0102,Allstate
2017-03-17,16.31,0102,Allstate
2017-03-17,144.41,0102,Fidelity National Information Services
2017-03-17,22.36,0102,Fidelity National Information Services
2017-03-17,61.06,0102,Agilent Technologies
2017-03-17,168.38,0102,Charter Communications
2017-03-17,58.5,0102,Robert Half
2017-03-17,311.54,0102,Linde plc
2017-03-17,150.0,0103,IBM
2017-03-17,772.89,0102,Blackstone
2017-03-17,279.1,0103,Blackstone
2017-03-17,1170.2,0103,IBM
2017-03-17,807.95,0103,IBM
2017-03-17,145.6,0103,IBM
2017-03-17,795.01,0103,IBM
2017-03-20,100.17,0103,Boston Scientific
2017-03-20,155.17,0101,Boston Scientific
2017-03-20,72.65,0016,Dow Inc.
2017-03-20,13.3,0209,Dow Inc.
2017-03-20,296.1,0016,Boston Properties
2017-03-20,461.92,0016,Newmont
2017-03-20,165.75,0016,LyondellBasell
2017-03-20,120.84,0016,Valero Energy
2017-03-20,91.5,0101,Linde plc
2017-03-20,184.18,0101,Campbell Soup Company
2017-03-20,296.1,0016,Booking Holdings
2017-03-20,595.92,0102,Ralph Lauren Corporation
2017-03-20,769.73,0102,Ralph Lauren Corporation
2017-03-20,1166.92,0103,Ralph Lauren Corporation
2017-03-21,44.06,0102,Agilent Technologies
2017-03-21,6.97,0102,Boston Scientific
2017-03-21,184.51,0102,Agilent Technologies
2017-03-21,88.0,0103,Kraft Heinz
2017-03-21,7.98,0103,Synchrony Financial
2017-03-21,1.59,0203,Synchrony Financial
2017-03-21,77.82,0013,Dow Inc.
2017-03-21,43.99,0209,Dow Inc.
2017-03-21,778.18,0013,Healthpeak
2017-03-21,1235.52,0013,Healthpeak
2017-03-21,497.2,0013,Healthpeak
2017-03-21,784.86,0014,Healthpeak
2017-03-21,426.71,0014,Pinnacle West
2017-03-21,66.25,0209,Brown & Forman
2017-03-21,133.1,0014,Brown & Forman
2017-03-21,192.0,0014,Yum! Brands
2017-03-22,12.64,0102,Boston Scientific
2017-03-22,124.09,0102,Boston Scientific
2017-03-22,171.33,0102,Fidelity National Information Services
2017-03-22,125.0,0102,Fidelity National Information Services
2017-03-22,57.57,0102,Fidelity National Information Services
2017-03-22,21.3,0102,Fidelity National Information Services
2017-03-22,28.01,0102,Agilent Technologies
2017-03-22,14.7,0102,Agilent Technologies
2017-03-22,363.5,0103,IBM
2017-03-22,294.0,0103,IBM
2017-03-22,219.9,0102,Agilent Technologies
2017-03-22,303.42,0102,Linde plc
2017-03-22,173.0,0102,Linde plc
2017-03-22,375.0,0103,IBM
2017-03-22,297.96,0103,Hasbro
2017-03-22,291.06,0103,IBM
2017-03-22,511.68,0103,IBM
2017-03-22,1500.52,0103,Ralph Lauren Corporation
2017-03-23,26.66,0101,Agilent Technologies
2017-03-23,12.39,0101,Boston Scientific
2017-03-23,8.5,0101,Boston Scientific
2017-03-23,85.46,0101,American Water Works
2017-03-23,3.64,0101,American Water Works
2017-03-23,614.0,0103,IBM
2017-03-23,62.5,0103,IBM
2017-03-23,511.59,0016,Dow Inc.
2017-03-23,28.5,0101,Linde plc
2017-03-23,12.5,0101,Linde plc
2017-03-23,1.5,0101,Linde plc
2017-03-23,72.5,0101,Linde plc
2017-03-23,334.4,0103,Qualcomm
2017-03-23,66.5,0203,Qualcomm
2017-03-23,123.94,0016,Netflix
2017-03-23,218.7,0011,IBM
2017-03-23,920.4,0014,Vici Properties
2017-03-23,87.9,0101,CBRE Group
2017-03-23,175.8,0101,CBRE Group
2017-03-23,275.05,0011,IBM
2017-03-24,202.01,0102,Boston Scientific
2017-03-24,131.41,0102,Boston Scientific
2017-03-24,135.81,0102,Fidelity National Information Services
2017-03-24,43.08,0102,Fidelity National Information Services
2017-03-24,55.33,0103,Hasbro
2017-03-24,32.44,0103,Hasbro
2017-03-24,4.74,0103,Hasbro
2017-03-24,120.0,0103,IBM
2017-03-24,216.05,0102,Linde plc
2017-03-24,4.06,0102,Robert Half
2017-03-24,900.0,0103,IBM
2017-03-24,112.8,0102,Western Digital
2017-03-24,57.1,0102,Johnson Controls
2017-03-24,137.16,0102,Johnson Controls
2017-03-24,91.44,0102,Johnson Controls
2017-03-24,139.5,0103,IBM
2017-03-24,294.0,0103,IBM
2017-03-24,160.93,0102,Masco
2017-03-24,151.16,0102,Masco
2017-03-24,531.4,0103,IBM
2017-03-24,83.8,0103,CH Robinson
2017-03-24,16.7,0203,CH Robinson
2017-03-24,57.0,0103,IBM
2017-03-27,50.33,0103,Fidelity National Information Services
2017-03-27,486.31,0103,IBM
2017-03-27,651.5,0103,IBM
2017-03-27,509.0,0103,IBM
2017-03-27,96.3,0011,IBM
2017-03-27,699.96,0103,Blackstone
2017-03-27,411.84,0102,Blackstone
2017-03-27,141.84,0012,Dow Inc.
2017-03-27,1264.3,0103,Best Buy
2017-03-27,417.37,0103,IBM
2017-03-27,297.0,0012,Brown & Forman
2017-03-27,72.0,0209,Brown & Forman
2017-03-27,27.34,0209,Gartner
2017-03-27,54.7,0012,Gartner
2017-03-27,293.4,0011,IBM
2017-03-27,220.5,0011,IBM
2017-03-27,40.0,0012,Expedia Group
2017-03-27,8.0,0203,Expedia Group
2017-03-28,87.1,0102,Agilent Technologies
2017-03-28,21.68,0102,Fidelity National Information Services
2017-03-28,12.9,0102,Fidelity National Information Services
2017-03-28,7.18,0102,Fidelity National Information Services
2017-03-28,440.0,0206,Expedia Group
2017-03-28,1760.0,0012,Expedia Group
2017-03-28,352.0,0203,Expedia Group
2017-03-28,505.0,0206,Expedia Group
2017-03-28,404.0,0203,Expedia Group
2017-03-28,2020.0,0012,Expedia Group
2017-03-28,600.0,0206,Expedia Group
2017-03-28,480.0,0203,Expedia Group
2017-03-28,2400.0,0012,Expedia Group
2017-03-28,66.65,0102,Boston Scientific
2017-03-28,185.07,0102,Boston Scientific
2017-03-28,64.36,0102,Fidelity National Information Services
2017-03-28,253.98,0102,Fidelity National Information Services
2017-03-28,31.26,0102,Fidelity National Information Services
2017-03-28,123.87,0102,Agilent Technologies
2017-03-28,18.36,0102,Agilent Technologies
2017-03-28,122.37,0102,Agilent Technologies
2017-03-28,303.0,0103,IBM
2017-03-28,157.5,0103,IBM
2017-03-28,256.36,0102,Linde plc
2017-03-28,147.0,0103,IBM
2017-03-28,36.0,0102,Amgen
2017-03-28,30.0,0103,IBM
2017-03-28,30.0,0103,IBM
2017-03-28,277.5,0103,IBM
2017-03-28,382.5,0011,IBM
2017-03-29,406.5,0103,IBM
2017-03-29,157.42,0103,Boston Scientific
2017-03-29,4.78,0103,Synchrony Financial
2017-03-29,0.95,0203,Synchrony Financial
2017-03-29,376.2,0011,IBM
2017-03-29,217.35,0011,IBM
2017-03-29,312.0,0103,IBM
2017-03-29,225.0,0103,IBM
2017-03-29,12.5,0103,IBM
2017-03-29,474.75,0011,IBM
2017-03-29,200.0,0103,IBM
2017-03-29,199.35,0011,IBM
2017-03-29,983.4,0103,IBM
2017-03-29,807.5,0103,IBM
2017-03-29,1320.14,0103,Qualcomm
2017-03-29,263.73,0203,Qualcomm
2017-03-29,228.8,0103,Qualcomm
2017-03-29,45.76,0203,Qualcomm
2017-03-29,387.2,0103,Qualcomm
2017-03-29,77.0,0203,Qualcomm
2017-03-29,551.2,0103,IBM
2017-03-30,45.28,0101,Boston Scientific
2017-03-30,14.36,0101,Fidelity National Information Services
2017-03-30,14.36,0101,Fidelity National Information Services
2017-03-30,140.6,0101,Linde plc
2017-03-30,24.0,0101,Linde plc
2017-03-30,3.64,0101,American Water Works
2017-03-30,142.96,0101,American Water Works
2017-03-30,81.3,0101,Robert Half
2017-03-30,578.55,0016,Booking Holdings
2017-03-30,303.02,0016,Newmont
2017-03-30,270.61,0016,Dow Inc.
2017-03-30,25.0,0209,Dow Inc.
2017-03-30,45.84,0103,Hasbro
2017-03-30,3.82,0103,Hasbro
2017-03-31,41.8,0102,Boston Scientific
2017-03-31,182.4,0102,Boston Scientific
2017-03-31,26.26,0102,Boston Scientific
2017-03-31,39.25,0102,Boston Scientific
2017-03-31,9.42,0102,Boston Scientific
2017-03-31,74.23,0102,Fidelity National Information Services
2017-03-31,25.57,0102,Fidelity National Information Services
2017-03-31,32.52,0102,Charter Communications
2017-03-31,354.36,0102,Linde plc
2017-03-31,19.83,0102,Agilent Technologies
2017-03-31,18.35,0102,Agilent Technologies
2017-03-31,90.51,0102,Agilent Technologies
2017-03-31,87.99,0102,Agilent Technologies
2017-03-31,31.24,0013,Dow Inc.
2017-03-31,571.92,0103,Blackstone
2017-03-31,6.08,0203,Blackstone
2017-03-31,829.74,0103,Ralph Lauren Corporation
2017-03-31,2032.29,0103,Ralph Lauren Corporation
2017-03-31,28.76,0014,Xylem
2017-03-31,63.61,0014,Pinnacle West
2017-03-31,888.0,0013,W. W. Grainger
2017-04-03,5.06,0101,Charter Communications
2017-04-03,171.96,0102,Charter Communications
2017-04-03,22.89,0103,Hasbro
2017-04-03,9.59,0103,Synchrony Financial
2017-04-03,1.91,0203,Synchrony Financial
2017-04-03,18.52,0013,Dow Inc.
2017-04-03,461.0,0103,IBM
2017-04-03,300.0,0103,IBM
2017-04-03,885.0,0014,Vici Properties
2017-04-03,68.9,0011,IBM
2017-04-03,179.6,0011,IBM
2017-04-03,111.15,0011,IBM
2017-04-03,89.1,0011,IBM
2017-04-04,102.14,0102,Fidelity National Information Services
2017-04-04,140.59,0102,Fidelity National Information Services
2017-04-04,36.13,0102,Fidelity National Information Services
2017-04-04,141.68,0102,Fidelity National Information Services
2017-04-04,71.25,0102,Boston Scientific
2017-04-04,6.28,0102,Boston Scientific
2017-04-04,124.51,0102,Agilent Technologies
2017-04-04,117.9,0102,Fidelity National Information Services
2017-04-04,104.88,0102,Fidelity National Information Services
2017-04-04,300.3,0103,Best Buy
2017-04-04,258.3,0011,IBM
2017-04-04,174.1,0102,Linde plc
2017-04-04,65.0,0102,Robert Half
2017-04-04,717.46,0103,Goldman Sachs
2017-04-04,506.5,0103,IBM
2017-04-04,286.5,0103,Hasbro
2017-04-04,637.92,0103,Qualcomm
2017-04-04,127.44,0203,Qualcomm
